city,state,lat,lng
East Orange,NJ,40.7651,-74.2117
Walnut Creek,CA,37.9024,-122.0399
Passaic,NJ,40.8574,-74.1282
Gaithersburg,MD,39.1346,-77.2131
Porterville,CA,36.0643,-119.0338
Dubuque,IA,42.5002,-90.707
Mount Vernon,WA,48.4203,-122.3115
Bethesda,MD,38.9866,-77.1188
Redondo Beach,CA,33.8577,-118.3765
Corvallis,OR,44.5698,-123.2779
Glens Falls,NY,43.3109,-73.6458
Watsonville,CA,36.9206,-121.7708
Fairbanks,AK,64.8353,-147.6533
Fajardo,PR,18.3331,-65.6589
Schenectady,NY,42.8025,-73.9275
Brunswick,GA,31.1449,-81.4746
Weston,FL,26.1006,-80.4054
Hanford,CA,36.3274,-119.6549
Great Falls,MT,47.5022,-111.2996
Spring,TX,30.0613,-95.383
Shawnee,KS,39.0158,-94.8076
Ames,IA,42.0256,-93.6217
Grand Forks,ND,47.9214,-97.0884
Gary,IN,41.5905,-87.3473
South Hill,WA,47.1198,-122.2853
Eagan,MN,44.817,-93.1638
Delray Beach,FL,26.455,-80.0905
Spring Hill,TN,35.7437,-86.9116
Haverhill,MA,42.7838,-71.0871
Rockville,MD,39.0834,-77.1553
Sebring,FL,27.477,-81.453
Union City,CA,37.6032,-122.0181
Horizon West,FL,28.4417,-81.6146
El Paso de Robles,CA,35.6394,-120.656
Palo Alto,CA,37.3905,-122.1468
Yorba Linda,CA,33.889,-117.7714
Bay City,MI,43.5902,-83.8887
Alpharetta,GA,34.0704,-84.2738
Novi,MI,42.4786,-83.4893
DeKalb,IL,41.9314,-88.7481
Caldwell,ID,43.6453,-116.6594
Sammamish,WA,47.6017,-122.0416
Union City,NJ,40.7675,-74.0323
Commerce City,CO,39.8641,-104.843
Lima,OH,40.741,-84.112
Juana Díaz,PR,18.0532,-66.5044
Palatine,IL,42.118,-88.043
Skokie,IL,42.036,-87.74
Port Charlotte,FL,26.9918,-82.114
Dalton,GA,34.769,-84.972
Greenwood,IN,39.6019,-86.1073
Pflugerville,TX,30.4515,-97.6018
Dundalk,MD,39.2704,-76.4942
Malden,MA,42.4305,-71.0576
Victoria,TX,28.8287,-96.9849
Casper,WY,42.842,-106.3208
Kankakee,IL,41.102,-87.8643
Albany,OR,44.6272,-123.0965
Rowlett,TX,32.9155,-96.5489
Beaufort,SC,32.4597,-80.7235
Brentwood,CA,37.9356,-121.719
St. Cloud,FL,28.2363,-81.2779
Castro Valley,CA,37.7088,-122.0626
Kenner,LA,30.0109,-90.2549
Waltham,MA,42.3889,-71.2423
Port Orange,FL,29.1085,-81.0137
Lynwood,CA,33.924,-118.2016
North Little Rock,AR,34.7807,-92.2371
Bellevue,NE,41.1485,-95.939
Burnsville,MN,44.7648,-93.2793
Reston,VA,38.9497,-77.3461
South San Francisco,CA,37.6538,-122.4196
Laguna Niguel,CA,33.5275,-117.705
Huntersville,NC,35.406,-80.8716
Sanford,FL,28.7891,-81.2757
Millcreek,UT,40.6892,-111.8292
Coon Rapids,MN,45.1755,-93.3094
Hamilton,OH,39.3939,-84.5653
Moore,OK,35.3293,-97.4757
San Clemente,CA,33.4499,-117.6102
Hendersonville,TN,36.3063,-86.5997
Eden Prairie,MN,44.8488,-93.4595
Lakewood,WA,47.1628,-122.5299
Bossier City,LA,32.5224,-93.6668
Richland,WA,46.2824,-119.2939
Council Bluffs,IA,41.2369,-95.8516
Marietta,GA,33.9533,-84.5422
Bozeman,MT,45.6833,-111.0558
Wellington,FL,26.6461,-80.2699
Pontiac,MI,42.6493,-83.2878
Taylor,MI,42.226,-83.2688
La Habra,CA,33.9282,-117.9515
Jupiter,FL,26.92,-80.1128
Woodland,CA,38.6712,-121.75
Parker,CO,39.5084,-104.7753
Dearborn Heights,MI,42.3164,-83.2769
Chapel Hill,NC,35.9271,-79.0391
Palm Harbor,FL,28.0847,-82.7481
Springfield,OR,44.0538,-122.9811
Encinitas,CA,33.0492,-117.261
Bristol,CT,41.6812,-72.9407
Shoreline,WA,47.7564,-122.3426
Montebello,CA,34.0155,-118.1108
Palm Beach Gardens,FL,26.8466,-80.1679
Casa Grande,AZ,32.9069,-111.7624
La Mesa,CA,32.7703,-117.0204
Florence-Graham,CA,33.9682,-118.2447
White Plains,NY,41.022,-73.7547
Meriden,CT,41.5369,-72.7946
Stonecrest,GA,33.6842,-84.1372
San Rafael,CA,37.9905,-122.5221
Taunton,MA,41.9036,-71.0943
Euless,TX,32.8508,-97.08
North Miami,FL,25.9008,-80.1686
Wylie,TX,33.0362,-96.5161
Pico Rivera,CA,33.9901,-118.0888
Madison,AL,34.7114,-86.7626
Revere,MA,42.4189,-71.004
Blue Springs,MO,39.0124,-94.2721
West Allis,WI,43.0068,-88.0296
Gardena,CA,33.8943,-118.3072
Medford,MA,42.4234,-71.1087
Herriman,UT,40.4899,-112.017
Santee,CA,32.8554,-116.9851
Petaluma,CA,38.2423,-122.6266
Margate,FL,26.2466,-80.2119
Des Plaines,IL,42.0345,-87.9008
Monterey Park,CA,34.0497,-118.1326
Kokomo,IN,40.464,-86.1277
St. Peters,MO,38.7825,-90.6061
National City,CA,32.6654,-117.0983
The Hammocks,FL,25.67,-80.4482
Towson,MD,39.3944,-76.619
Taylorsville,UT,40.6569,-111.9493
Hoboken,NJ,40.7452,-74.0281
Cupertino,CA,37.3168,-122.0466
Severn,MD,39.1355,-76.6956
Carson City,NV,39.1511,-119.7476
Lenexa,KS,38.9609,-94.8018
Lake Havasu City,AZ,34.5006,-114.3113
Coconut Creek,FL,26.2803,-80.1842
Midwest City,OK,35.463,-97.371
Bentonville,AR,36.3547,-94.2305
Apopka,FL,28.7015,-81.5316
St. Clair Shores,MI,42.4925,-82.8961
Bel Air South,MD,39.5022,-76.3113
Royal Oak,MI,42.5084,-83.1539
Bowie,MD,38.9549,-76.7406
Orland Park,IL,41.6075,-87.8619
Kannapolis,NC,35.4764,-80.6408
Brookhaven,GA,33.8743,-84.3314
Lacey,WA,47.0462,-122.7933
Decatur,AL,34.5731,-86.9905
Kettering,OH,39.6956,-84.1494
Bradenton,FL,27.4901,-82.5757
Sarasota,FL,27.3387,-82.5432
Marana,AZ,32.4355,-111.1558
Bartlett,TN,35.2337,-89.8195
Oak Lawn,IL,41.7139,-87.7528
Kyle,TX,29.9932,-97.8852
Smyrna,TN,35.9687,-86.5264
Highland,CA,34.1113,-117.165
Smyrna,GA,33.8633,-84.5168
New Brunswick,NJ,40.487,-74.445
Beaumont,CA,33.9076,-116.9766
Fountain Valley,CA,33.7105,-117.9514
Southaven,MS,34.9514,-89.9786
DeSoto,TX,32.5992,-96.8633
Tigard,OR,45.4237,-122.7845
Perth Amboy,NJ,40.5202,-74.2724
Apple Valley,MN,44.7457,-93.2004
Fountainebleau,FL,25.7723,-80.346
South Whittier,CA,33.9336,-118.0312
Berwyn,IL,41.8433,-87.7909
Mount Prospect,IL,42.0641,-87.9375
Texas City,TX,29.4154,-94.9682
West Haven,CT,41.2739,-72.9672
Chicopee,MA,42.1764,-72.5719
Plainfield,NJ,40.6154,-74.4157
San Jacinto,CA,33.797,-116.9916
Arcadia,CA,34.1342,-118.0373
West Sacramento,CA,38.5557,-121.5505
Tinley Park,IL,41.567,-87.8049
Little Elm,TX,33.1858,-96.9295
Peabody,MA,42.5335,-70.9725
Westfield,IN,40.0341,-86.1529
Yucaipa,CA,34.0336,-117.0429
Rocky Mount,NC,35.9685,-77.804
Kentwood,MI,42.8852,-85.5926
Hacienda Heights,CA,33.997,-117.9727
Manhattan,KS,39.1886,-96.6048
Twin Falls,ID,42.5645,-114.4613
Colton,CA,34.0538,-117.3255
Normal,IL,40.5217,-88.9884
Pinellas Park,FL,27.8589,-82.7078
Wheaton,IL,41.8561,-88.1085
Diamond Bar,CA,33.9992,-117.8161
Oak Park,IL,41.8872,-87.7899
Eagle Mountain,UT,40.3137,-112.0114
Aspen Hill,MD,39.0927,-77.0826
Edina,MN,44.8914,-93.3602
Huntington Park,CA,33.98,-118.2167
Minnetonka,MN,44.9322,-93.4598
Elyria,OH,41.376,-82.106
Lincoln,CA,38.8774,-121.2937
Wheaton,MD,39.0492,-77.0573
Burleson,TX,32.517,-97.3344
Grand Island,NE,40.9218,-98.3586
Wake Forest,NC,35.9632,-78.514
Placentia,CA,33.8807,-117.8553
Kendale Lakes,FL,25.7081,-80.4078
Catalina Foothills,AZ,32.3046,-110.8838
Novato,CA,38.092,-122.5575
Aloha,OR,45.492,-122.8725
Mooresville,NC,35.5847,-80.8266
Cathedral City,CA,33.8362,-116.4642
Paramount,CA,33.8977,-118.1651
Westchester,FL,25.7471,-80.3523
West New York,NJ,40.7857,-74.0094
Palm Desert,CA,33.7378,-116.3695
Levittown,NY,40.7241,-73.5125
Columbus,IN,39.2093,-85.9183
Florissant,MO,38.7996,-90.3269
Dunwoody,GA,33.9418,-84.3122
Delano,CA,35.7662,-119.2635
Summerville,SC,33.0016,-80.1799
Collierville,TN,35.047,-89.6987
Burien,WA,47.4762,-122.3394
East Honolulu,HI,21.2975,-157.7211
Country Club,FL,25.9407,-80.3102
Hoffman Estates,IL,42.064,-88.1468
Rockwall,TX,32.9169,-96.4374
Grapevine,TX,32.9343,-97.0742
Aliso Viejo,CA,33.5792,-117.7289
Jeffersonville,IN,38.3376,-85.7026
Troy,NY,42.7354,-73.6751
El Dorado Hills,CA,38.675,-121.049
Milford city ,CT,41.2255,-73.0625
Mishawaka,IN,41.6742,-86.1666
Levittown,PA,40.1533,-74.8531
Glendora,CA,34.1449,-117.8467
Cuyahoga Falls,OH,41.1641,-81.5207
Enid,OK,36.4063,-97.87
Hilo,HI,19.6883,-155.0863
Draper,UT,40.4957,-111.8605
Florin,CA,38.4832,-121.4043
Murray,UT,40.6498,-111.8874
Downers Grove,IL,41.7949,-88.0172
Everett,MA,42.4064,-71.0545
Rosemead,CA,34.0689,-118.0823
Lakewood,OH,41.4822,-81.8008
Covina,CA,34.0903,-117.8818
Coral Gables,FL,25.7037,-80.2715
Tamiami,FL,25.7556,-80.4016
North Bethesda,MD,39.0393,-77.1191
McLean,VA,38.9436,-77.1943
Bothell,WA,47.7735,-122.2044
St. Louis Park,MN,44.9488,-93.3649
Chesterfield,MO,38.6589,-90.5803
Lawrence,IN,39.8674,-85.9904
Cypress,CA,33.8171,-118.0386
Titusville,FL,28.5727,-80.8193
Ceres,CA,37.5952,-120.962
Dublin,OH,40.1112,-83.1454
Stillwater,OK,36.1317,-97.0742
Portage,MI,42.2,-85.5906
Tuckahoe,VA,37.5878,-77.5858
Leesburg,VA,39.1057,-77.5544
Bedford,TX,32.8464,-97.135
Fort Pierce,FL,27.4255,-80.3431
Ocoee,FL,28.5796,-81.5332
Azusa,CA,34.1386,-117.9124
Cedar Hill,TX,32.581,-96.9591
Biloxi,MS,30.4426,-88.9514
Euclid,OH,41.5903,-81.5188
Poway,CA,32.9871,-117.0201
Gallatin,TN,36.3782,-86.4698
Wauwatosa,WI,43.0616,-88.0347
San Luis Obispo,CA,35.2669,-120.669
Saratoga Springs,UT,40.345,-111.9154
Wilson,NC,35.7311,-77.9284
Antelope,CA,38.7153,-121.361
Oro Valley,AZ,32.4208,-110.9767
University,FL,28.0771,-82.4335
Goose Creek,SC,32.9927,-80.0055
Niagara Falls,NY,43.0921,-79.0147
Middletown,CT,41.5476,-72.6549
North Highlands,CA,38.6713,-121.3721
Winter Garden,FL,28.5421,-81.5967
Cerritos,CA,33.8678,-118.0686
Huntsville,TX,30.7009,-95.5567
Minot,ND,48.2375,-101.278
Glenview,IL,42.0825,-87.8214
Roswell,NM,33.373,-104.5294
Los Banos,CA,37.063,-120.8406
Brea,CA,33.9254,-117.8655
Prescott,AZ,34.5849,-112.4473
Pahrump,NV,36.2235,-115.9974
East Providence,RI,41.8065,-71.3565
Whitney,NV,36.1008,-115.0379
La Mirada,CA,33.9025,-118.0093
Mentor,OH,41.6893,-81.3362
Beavercreek,OH,39.731,-84.0624
Roseville,MI,42.5074,-82.9369
Wentzville,MO,38.8153,-90.8669
Olive Branch,MS,34.961,-89.8469
Rancho Santa Margarita,CA,33.6318,-117.5988
Newark,CA,37.5201,-122.0307
Clermont,FL,28.5325,-81.7208
Attleboro,MA,41.9311,-71.295
Plainfield,IL,41.6207,-88.2253
Urbandale,IA,41.639,-93.7812
Farmington,NM,36.7555,-108.1823
Salina,KS,38.8136,-97.6143
Altamonte Springs,FL,28.6615,-81.3953
Hackensack,NJ,40.8891,-74.0462
Lake Ridge,VA,38.6847,-77.3066
Ashburn,VA,39.0277,-77.4714
Shakopee,MN,44.7745,-93.4772
Strongsville,OH,41.3128,-81.8313
Keller,TX,32.9335,-97.2256
Rowland Heights,CA,33.9716,-117.8912
Potomac,MD,39.0141,-77.1943
Sayreville,NJ,40.4656,-74.3237
Haltom City,TX,32.8176,-97.2707
East Lansing,MI,42.748,-84.4836
Elmhurst,IL,41.8973,-87.9432
Brentwood,TN,35.9918,-86.7758
Mankato,MN,44.1715,-93.9772
Riverton,UT,40.5176,-111.9636
The Colony,TX,33.0925,-96.8976
Columbia,TN,35.6238,-87.0484
Morgan Hill,CA,37.1325,-121.6419
Waxahachie,TX,32.4035,-96.8446
French Valley,CA,33.5999,-117.1069
Holly Springs,NC,35.6526,-78.8399
North Lauderdale,FL,26.2113,-80.2209
Oakley,CA,37.9929,-121.6952
West Lafayette,IN,40.4432,-86.9238
Sierra Vista,AZ,31.563,-110.3153
Palm Springs,CA,33.8017,-116.5382
Cutler Bay,FL,25.5765,-80.3356
Moorhead,MN,46.8673,-96.7461
Bountiful,UT,40.8721,-111.8647
Odenton,MD,39.0661,-76.6938
Sicklerville,NJ,39.7452,-74.9934
North Fort Myers,FL,26.7244,-81.8485
Spanish Fork,UT,40.1101,-111.6405
Fairfield,OH,39.3301,-84.5409
Salem,MA,42.5129,-70.9021
Lebanon,TN,36.204,-86.3481
Littleton,CO,39.5915,-105.0188
Oakland Park,FL,26.178,-80.1528
Delaware,OH,40.2851,-83.0741
Rohnert Park,CA,38.3479,-122.6965
Pearl City,HI,21.4031,-157.9566
Cleveland Heights,OH,41.5113,-81.5636
Fond du Lac,WI,43.7718,-88.4397
Wilkes-Barre,PA,41.2469,-75.876
Concord,NH,43.2305,-71.5595
Greenacres,FL,26.627,-80.1371
El Centro,CA,32.7865,-115.5595
Newnan,GA,33.3767,-84.7761
Linden,NJ,40.6251,-74.2383
Freeport,NY,40.6515,-73.585
Schertz,TX,29.565,-98.2535
Burke,VA,38.7773,-77.2633
Ormond Beach,FL,29.2985,-81.1014
Lakewood Ranch,FL,27.4185,-82.3948
Woodbridge,VA,38.6409,-77.258
North Miami Beach,FL,25.9302,-80.1659
Hollister,CA,36.8555,-121.3986
Hicksville,NY,40.7637,-73.5245
Vineyard,CA,38.474,-121.324
Lompoc,CA,34.6618,-120.4714
Lombard,IL,41.8741,-88.0157
Trujillo Alto,PR,18.3599,-66.0096
Channelview,TX,29.7914,-95.1144
West Babylon,NY,40.7129,-73.3585
Woonsocket,RI,42.001,-71.4993
Pittsfield,MA,42.4517,-73.2605
Huber Heights,OH,39.8595,-84.113
Danville,CA,37.8121,-121.9698
Post Falls,ID,47.7213,-116.9384
Catonsville,MD,39.2646,-76.7424
Coachella,CA,33.6905,-116.143
Manassas,VA,38.7479,-77.4838
Buffalo Grove,IL,42.1675,-87.9615
Meadow Woods,FL,28.3698,-81.3467
Campbell,CA,37.2802,-121.9539
Puyallup,WA,47.1793,-122.2902
Edmonds,WA,47.8115,-122.3533
Midland,MI,43.6241,-84.2319
Beverly,MA,42.5681,-70.8627
Princeton,FL,25.5396,-80.3971
Grove City,OH,39.8654,-83.069
Bullhead City,AZ,35.1205,-114.5461
Jefferson City,MO,38.5676,-92.1759
Peachtree Corners,GA,33.967,-84.232
San Bruno,CA,37.6256,-122.4313
Weslaco,TX,26.1599,-97.9877
Danville,VA,36.5831,-79.4088
Moline,IL,41.4821,-90.492
Coppell,TX,32.9639,-96.9903
Mount Juliet,TN,36.199,-86.5115
Brighton,CO,39.9716,-104.7963
Indian Trail,NC,35.0699,-80.6452
Woburn,MA,42.4869,-71.1543
Marion,IA,42.0451,-91.585
Shelton,CT,41.306,-73.1383
Linton Hall,VA,38.7551,-77.575
Hallandale Beach,FL,25.9854,-80.1423
Fitchburg,MA,42.5912,-71.8156
Annandale,VA,38.8324,-77.196
Altadena,CA,34.1927,-118.1346
Marlborough,MA,42.3494,-71.5468
DeLand,FL,29.0225,-81.2875
Milton,GA,34.1353,-84.3139
Greer,SC,34.933,-82.2313
Belleville,IL,38.5164,-89.99
Brookfield,WI,43.064,-88.1231
Lancaster,OH,39.7248,-82.6049
Reynoldsburg,OH,39.9588,-82.7943
Romeoville,IL,41.6318,-88.0997
Covington,KY,39.0334,-84.5166
Apache Junction,AZ,33.3985,-111.535
Friendswood,TX,29.511,-95.1981
Cottage Grove,MN,44.8161,-92.9274
Cedar Falls,IA,42.5195,-92.4536
Plant City,FL,28.014,-82.1201
Rancho Palos Verdes,CA,33.7554,-118.3634
The Acreage,FL,26.774,-80.2779
Lancaster,TX,32.5922,-96.7739
Annapolis,MD,38.9706,-76.5047
Maplewood,MN,44.9842,-93.0247
Germantown,TN,35.0829,-89.7824
Rosenberg,TX,29.5456,-95.8223
Kearny,NJ,40.7528,-74.1202
Oviedo,FL,28.658,-81.1872
Essex,MD,39.3021,-76.4449
Crystal Lake,IL,42.2333,-88.3351
Rexburg,ID,43.8226,-111.7919
Bartlett,IL,41.9804,-88.2071
Fuquay-Varina,NC,35.5953,-78.7778
Waipahu,HI,21.3859,-158.0101
Lake Oswego,OR,45.4129,-122.7004
Woodlawn,MD,39.3054,-76.7489
Westfield,MA,42.1382,-72.7561
Royal Palm Beach,FL,26.7038,-80.2241
Cape Girardeau,MO,37.3109,-89.5597
Valley Stream,NY,40.6647,-73.7043
Findlay,OH,41.0469,-83.6379
New Berlin,WI,42.9726,-88.1291
Lake Stevens,WA,48.0024,-122.0953
Hobbs,NM,32.7281,-103.16
La Vergne,TN,36.02,-86.5586
Valrico,FL,27.9193,-82.2293
Severna Park,MD,39.087,-76.5687
Owasso,OK,36.2878,-95.8311
Lynnwood,WA,47.8284,-122.3033
West Fargo,ND,46.8573,-96.9057
Fort Lee,NJ,40.8509,-73.9713
Culver City,CA,34.0058,-118.3968
Chelsea,MA,42.3959,-71.0325
Aventura,FL,25.9566,-80.1371
Hurst,TX,32.8353,-97.1809
Navarre,FL,30.4174,-86.8907
Pine Bluff,AR,34.2116,-92.0173
Hutchinson,KS,38.0671,-97.9081
Duncanville,TX,32.646,-96.9127
Bettendorf,IA,41.5657,-90.4765
Issaquah,WA,47.5439,-122.0471
Peachtree City,GA,33.3942,-84.571
Coram,NY,40.8812,-73.0059
Menomonee Falls,WI,43.1487,-88.1227
Prattville,AL,32.4597,-86.4573
Carol Stream,IL,41.9181,-88.1307
Stanton,CA,33.8003,-117.9935
Midlothian,TX,32.4669,-96.989
Urbana,IL,40.1107,-88.1973
Grants Pass,OR,42.4333,-123.3317
Lincoln Park,MI,42.2432,-83.1811
Georgetown,KY,38.2247,-84.5487
Quincy,IL,39.9336,-91.3799
Keizer,OR,45.0028,-123.0243
Streamwood,IL,42.0209,-88.1779
Roy,UT,41.1714,-112.0485
Winter Springs,FL,28.6889,-81.2703
Kiryas Joel,NY,41.3411,-74.1667
Warren,OH,41.239,-80.8174
Land O' Lakes,FL,28.2075,-82.4476
South Miami Heights,FL,25.5886,-80.3862
Parkland,WA,47.1417,-122.4376
La Quinta,CA,33.6536,-116.2785
Mechanicsville,VA,37.6263,-77.3561
Park Ridge,IL,42.0125,-87.8436
Riviera Beach,FL,26.7813,-80.0741
Westerville,OH,40.1241,-82.921
Atlantic City,NJ,39.3797,-74.4527
Vestavia Hills,AL,33.4518,-86.7437
Calexico,CA,32.6849,-115.4944
Cedar City,UT,37.6834,-113.0956
Phenix City,AL,32.4585,-85.0253
Wheeling,IL,42.1308,-87.924
Tooele,UT,40.5393,-112.3082
San Gabriel,CA,34.0949,-118.099
Clinton,MD,38.7499,-76.9063
Central Islip,NY,40.7836,-73.1945
East Point,GA,33.6696,-84.4701
Lewiston,ME,44.0915,-70.1681
Bell Gardens,CA,33.9663,-118.155
Rome,GA,34.2662,-85.1863
Portage,IN,41.5856,-87.1797
Hilliard,OH,40.0353,-83.1578
Northglenn,CO,39.9108,-104.9783
Adelanto,CA,34.5814,-117.4397
Copperas Cove,TX,31.1192,-97.914
Clovis,NM,34.4376,-103.1923
Hot Springs,AR,34.4892,-93.0501
Windsor,CO,40.469,-104.9198
Hilton Head Island,SC,32.1896,-80.7499
Bartlesville,OK,36.7365,-95.9456
Prosper,TX,33.2394,-96.8087
Estero,FL,26.4276,-81.7951
Pleasant Grove,UT,40.3716,-111.7412
Holyoke,MA,42.2125,-72.6411
Montclair,CA,34.0715,-117.6981
Tupelo,MS,34.2692,-88.7318
Oregon City,OR,45.3418,-122.5924
Kearns,UT,40.6519,-112.0095
New Albany,IN,38.309,-85.8234
Monrovia,CA,34.165,-117.9921
Sun Prairie,WI,43.1825,-89.2362
Douglasville,GA,33.7384,-84.7054
Sun City,AZ,33.6165,-112.2819
Woodstock,GA,34.1026,-84.5091
Kaneohe,HI,21.4062,-157.7904
Carpentersville,IL,42.1227,-88.2896
Security-Widefield,CO,38.7489,-104.7142
Greenfield,WI,42.9619,-88.0052
San Luis,AZ,32.4911,-114.7089
Oak Creek,WI,42.8803,-87.9009
Wildomar,CA,33.6173,-117.2582
Pacifica,CA,37.6113,-122.4782
Owings Mills,MD,39.4115,-76.7913
Leavenworth,KS,39.3239,-94.924
Parkland,FL,26.3219,-80.2533
La Puente,CA,34.0323,-117.9533
Socorro,TX,31.6383,-106.2601
Tucker,GA,33.8436,-84.2024
South Valley,NM,35.0093,-106.6819
Richmond,KY,37.7307,-84.2925
American Fork,UT,40.3783,-111.7953
Winchester,NV,36.1365,-115.137
Evans,GA,33.5619,-82.1351
Martinez,CA,37.9985,-122.1161
East Meadow,NY,40.7197,-73.5604
Monroe,NC,35.0063,-80.5596
Muskogee,OK,35.7432,-95.3567
Hanover Park,IL,41.9818,-88.1446
La Porte,TX,29.6689,-95.0484
Carrollwood,FL,28.0577,-82.5148
Farmers Branch,TX,32.9272,-96.8804
Richfield,MN,44.8763,-93.2829
North Ridgeville,OH,41.3852,-82.0195
Benton,AR,34.5776,-92.5713
Claremont,CA,34.1259,-117.7153
Mission Bend,TX,29.6948,-95.6658
Commack,NY,40.8435,-73.2833
Beloit,WI,42.523,-89.0184
Oakton,VA,38.8887,-77.3016
Elmont,NY,40.7033,-73.7078
Merrillville,IN,41.4728,-87.3196
Foothill Farms,CA,38.6867,-121.3475
Lauderdale Lakes,FL,26.1682,-80.2017
Oswego,IL,41.6834,-88.3372
Plainfield,IN,39.6954,-86.3716
Upper Arlington,OH,40.0272,-83.0704
Rock Island,IL,41.4699,-90.5827
San Juan,TX,26.1903,-98.152
Redmond,OR,44.2612,-121.181
Cookeville,TN,36.1482,-85.5109
El Mirage,AZ,33.5905,-112.3271
Dunedin,FL,28.0329,-82.7862
Midvale,UT,40.6148,-111.8927
Orangevale,CA,38.6881,-121.2209
Randallstown,MD,39.3723,-76.8024
Kendall West,FL,25.7065,-80.4388
Inver Grove Heights,MN,44.8247,-93.0596
Norristown,PA,40.1225,-75.3398
Franklin,WI,42.8854,-88.0104
Fruit Cove,FL,30.0972,-81.6175
Egypt Lake-Leto,FL,28.0177,-82.5062
Sahuarita,AZ,31.9323,-110.9654
Moorpark,CA,34.2861,-118.8768
Springville,UT,40.1638,-111.6205
Salisbury,NC,35.6658,-80.4905
Roseville,MN,45.0155,-93.1545
Olney,MD,39.1465,-77.0715
Weatherford,TX,32.7536,-97.7723
Canton,GA,34.2467,-84.4897
Stockbridge,GA,33.5254,-84.2295
Pueblo West,CO,38.3465,-104.7246
Hinesville,GA,31.8248,-81.6137
Marion,OH,40.5973,-83.1227
Fair Lawn,NJ,40.9359,-74.1177
Richmond West,FL,25.6105,-80.4297
Richmond,IN,39.8318,-84.8905
Torrington,CT,41.8349,-73.1282
Fair Oaks,VA,38.8653,-77.3586
Mason,OH,39.3571,-84.3023
Addison,IL,41.9313,-88.0085
Syracuse,UT,41.0859,-112.0698
Gahanna,OH,40.0251,-82.8637
Hutto,TX,30.5396,-97.544
Biscayne Gardens,FL,25.9134,-80.2103
Temple City,CA,34.1022,-118.0579
Timberwood Park,TX,29.6995,-98.4838
Oakville,MO,38.4479,-90.3199
Brunswick,OH,41.2465,-81.8198
Prairieville,LA,30.3151,-90.9571
Wildwood,MO,38.58,-90.6698
Cibolo,TX,29.5634,-98.2115
Calumet City,IL,41.6134,-87.5505
San Juan Capistrano,CA,33.5008,-117.6544
Graham,WA,47.0322,-122.2827
Lathrop,CA,37.809,-121.3131
Butte,MT,45.902,-112.6571
Baldwin,NY,40.6511,-73.6075
Merritt Island,FL,28.3139,-80.6708
La Presa,CA,32.711,-117.0027
University Place,WA,47.2147,-122.5461
West Hollywood,CA,34.0883,-118.3719
Chillum,MD,38.9666,-76.9791
Fulshear,TX,29.693,-95.8804
Long Beach,NY,40.5887,-73.666
Valparaiso,IN,41.4783,-87.0506
Oildale,CA,35.4293,-119.0306
University City,MO,38.6657,-90.3315
Del Rio,TX,29.3708,-100.8801
Cooper City,FL,26.0463,-80.2862
Lewiston,ID,46.3934,-116.9933
Manitowoc,WI,44.0991,-87.6812
Kennesaw,GA,34.026,-84.6177
McMinnville,OR,45.211,-123.1918
Northbrook,IL,42.1292,-87.8352
College Park,MD,38.996,-76.9337
Fairborn,OH,39.801,-84.0094
Garner,NC,35.6936,-78.6181
New City,NY,41.1542,-73.9912
Goshen,IN,41.5743,-85.8309
Crown Point,IN,41.4143,-87.3457
Goldsboro,NC,35.3778,-77.9717
Kingman,AZ,35.217,-114.0105
South Riding,VA,38.912,-77.5132
Cleburne,TX,32.3568,-97.4151
Pasadena,MD,39.1552,-76.5537
Celina,TX,33.3154,-96.7941
Lufkin,TX,31.3217,-94.7277
Kearney,NE,40.7011,-99.0833
Stow,OH,41.1765,-81.4344
Pleasant Hill,CA,37.9539,-122.0759
Haines City,FL,28.1102,-81.6157
Manhattan Beach,CA,33.8894,-118.3967
Statesboro,GA,32.4375,-81.7751
Meridian,MS,32.3846,-88.6896
Englewood,CO,39.6468,-104.9942
Harker Heights,TX,31.0572,-97.6446
Westmont,CA,33.9417,-118.3018
Montgomery Village,MD,39.1788,-77.1954
Westlake,OH,41.4524,-81.9294
Spanaway,WA,47.0979,-122.4233
Eastpointe,MI,42.4657,-82.9461
Deer Park,TX,29.6898,-95.1151
Woodridge,IL,41.737,-88.0409
Walla Walla,WA,46.0671,-118.3368
Alabaster,AL,33.2198,-86.8225
West Little River,FL,25.8571,-80.2367
Canyon Lake,TX,29.8761,-98.2611
Leawood,KS,38.9075,-94.6258
Erie,CO,40.0404,-105.0399
San Dimas,CA,34.1082,-117.809
Seguin,TX,29.5891,-97.9676
Dakota Ridge,CO,39.6192,-105.1344
Martinez,GA,33.5209,-82.0985
Helena,MT,46.5965,-112.0202
Chester,PA,39.8456,-75.3718
Sun City Center,FL,27.715,-82.3569
Petersburg,VA,37.2043,-77.3913
Pikesville,MD,39.3893,-76.702
Clearfield,UT,41.103,-112.0238
Gillette,WY,44.2752,-105.4982
Gadsden,AL,34.0086,-86.0157
Apollo Beach,FL,27.7618,-82.4003
East Lake,FL,28.1206,-82.6868
Ken Caryl,CO,39.577,-105.1144
Desert Hot Springs,CA,33.955,-116.5429
Spring Valley,NY,41.1151,-74.0486
Bluffton,SC,32.2135,-80.9316
Uniondale,NY,40.7176,-73.5947
Rochester,NH,43.299,-70.9787
Bethany,OR,45.5614,-122.837
Sherwood,AR,34.8507,-92.2029
